clinician_id,snapshot_date,logins_per_week,days_since_last_login,team_members_invited,api_calls_per_week,features_used_count,support_tickets_l90d,video_consults_per_week,async_messages_per_week,days_on_platform
CLN_11379,2026-06-03,5,7,3,0,3,0,3,11,404
CLN_11380,2026-06-03,2,13,0,0,1,0,4,5,177
CLN_11381,2026-06-03,4,12,2,0,3,0,0,17,677
CLN_11382,2026-06-03,3,41,1,0,1,0,5,34,888
CLN_11383,2026-06-03,1,145,0,0,6,0,11,20,590
CLN_11384,2026-06-03,1,1,0,0,3,1,1,1,678
CLN_11385,2026-06-03,2,66,0,0,2,0,0,2,740
CLN_11386,2026-06-03,3,79,1,0,2,1,1,9,35
CLN_11387,2026-06-03,13,140,0,0,7,0,15,31,835
CLN_11388,2026-06-03,4,10,0,0,1,1,2,2,497
CLN_11389,2026-06-03,3,14,2,0,3,0,1,4,867
CLN_11390,2026-06-03,2,56,2,0,1,0,2,4,550
CLN_11391,2026-06-03,1,3,3,0,2,0,1,4,595
CLN_11392,2026-06-03,3,3,0,0,2,0,5,1,873
CLN_11393,2026-06-03,3,4,0,0,1,0,1,5,679
CLN_11394,2026-06-03,0,12,0,0,2,0,3,11,520
CLN_11395,2026-06-03,1,6,1,0,2,1,2,1,760
CLN_11396,2026-06-03,2,5,2,0,2,0,1,27,611
CLN_11397,2026-06-03,2,2,1,199,1,0,4,8,861
CLN_11398,2026-06-03,2,0,1,0,5,0,3,9,112
CLN_11399,2026-06-03,2,10,0,0,1,2,2,10,118
CLN_11400,2026-06-03,2,7,3,168,2,0,2,48,641
CLN_11401,2026-06-03,3,14,2,0,6,0,2,13,304
CLN_11402,2026-06-03,1,5,0,0,1,1,5,9,599
CLN_11403,2026-06-03,2,6,1,0,1,0,2,30,257
CLN_11404,2026-06-03,1,2,4,0,2,0,4,21,317
CLN_11405,2026-06-03,7,1,4,0,3,0,3,6,894
CLN_11406,2026-06-03,6,10,2,0,2,0,1,6,459
CLN_11407,2026-06-03,1,138,1,0,2,1,0,3,593
CLN_11408,2026-06-03,13,7,0,193,3,0,0,1,182
CLN_11409,2026-06-03,2,141,0,0,1,0,27,4,65
CLN_11410,2026-06-03,22,25,2,0,6,0,63,18,402
CLN_11411,2026-06-03,2,5,2,0,4,0,2,7,694
CLN_11412,2026-06-03,1,36,1,0,3,0,6,80,663
CLN_11413,2026-06-03,3,11,0,0,2,0,1,12,263
CLN_11414,2026-06-03,6,0,0,0,3,0,15,15,294
CLN_11415,2026-06-03,3,135,1,0,1,3,2,6,145
CLN_11416,2026-06-03,2,35,2,0,4,0,7,16,836
CLN_11417,2026-06-03,2,7,0,0,2,1,1,8,204
CLN_11418,2026-06-03,2,178,2,0,2,0,0,2,242
CLN_11419,2026-06-03,3,6,0,0,3,1,20,14,158
CLN_11420,2026-06-03,10,16,3,0,2,0,19,116,541
CLN_11421,2026-06-03,4,1,4,0,2,2,2,3,100
CLN_11422,2026-06-03,6,162,4,0,2,0,3,48,120
CLN_11423,2026-06-03,2,1,0,0,1,0,1,6,894
CLN_11424,2026-06-03,1,13,0,0,1,1,2,16,649
CLN_11425,2026-06-03,1,1,5,0,1,0,2,10,877
CLN_11426,2026-06-03,4,4,1,183,1,0,3,3,489
CLN_11427,2026-06-03,0,137,6,0,2,0,15,9,324
CLN_11428,2026-06-03,2,66,0,0,2,0,5,6,628
CLN_11429,2026-06-03,2,12,0,0,1,0,0,2,100
CLN_11430,2026-06-03,6,2,1,0,1,1,3,8,767
CLN_11431,2026-06-03,2,3,4,0,2,1,3,2,715
CLN_11432,2026-06-03,3,13,0,0,1,0,1,5,307
CLN_11433,2026-06-03,0,12,1,0,1,0,9,12,795
CLN_11434,2026-06-03,3,3,2,0,1,0,1,12,775
CLN_11435,2026-06-03,1,12,2,0,2,1,1,5,519
CLN_11436,2026-06-03,2,1,10,185,2,1,19,5,388
CLN_11437,2026-06-03,2,7,0,0,2,0,1,10,844
CLN_11438,2026-06-03,6,163,0,154,2,0,11,5,803
CLN_11439,2026-06-03,3,175,0,0,1,0,3,75,76
CLN_11440,2026-06-03,2,7,0,0,1,0,1,3,555
CLN_11441,2026-06-03,3,7,3,0,1,1,4,10,39
CLN_11442,2026-06-03,3,100,0,0,7,0,6,9,145
CLN_11443,2026-06-03,2,3,0,0,3,1,2,19,718
CLN_11444,2026-06-03,5,2,0,0,3,0,1,59,573
CLN_11445,2026-06-03,1,163,2,0,1,2,1,1,464
CLN_11446,2026-06-03,3,8,1,0,2,0,1,1,635
CLN_11447,2026-06-03,2,2,1,0,3,0,5,8,674
CLN_11448,2026-06-03,6,29,0,0,1,0,15,4,631
CLN_11449,2026-06-03,6,2,3,0,2,0,15,4,875
CLN_11450,2026-06-03,1,2,2,0,1,2,5,43,796
CLN_11451,2026-06-03,1,9,0,0,1,0,2,9,206
CLN_11452,2026-06-03,2,0,5,0,2,2,5,20,861
CLN_11453,2026-06-03,0,76,1,184,2,0,1,3,594
CLN_11454,2026-06-03,1,4,0,0,1,0,2,22,740
CLN_11455,2026-06-03,22,64,2,0,2,0,1,5,217
CLN_11456,2026-06-03,3,41,0,0,1,1,1,14,432
CLN_11457,2026-06-03,14,6,1,0,2,0,2,19,60
CLN_11458,2026-06-03,4,4,0,0,2,1,4,16,631
CLN_11459,2026-06-03,1,12,1,0,1,1,8,3,558
CLN_11460,2026-06-03,3,7,2,187,3,1,2,16,541
CLN_11461,2026-06-03,5,5,1,0,2,1,7,19,585
CLN_11462,2026-06-03,3,75,0,0,1,1,1,11,680
CLN_11463,2026-06-03,2,9,1,0,2,0,1,5,599
CLN_11464,2026-06-03,1,59,0,0,2,2,6,8,749
CLN_11465,2026-06-03,60,0,0,0,5,0,3,40,420
CLN_11466,2026-06-03,3,34,0,0,1,0,2,23,267
CLN_11467,2026-06-03,2,12,0,0,2,0,0,6,615
CLN_11468,2026-06-03,4,4,0,0,2,1,0,25,666
CLN_11469,2026-06-03,2,12,0,176,1,0,7,9,466
CLN_11470,2026-06-03,3,3,2,0,2,2,8,11,381
CLN_11471,2026-06-03,8,182,2,0,3,1,2,25,191
CLN_11472,2026-06-03,2,4,0,0,2,0,1,5,32
CLN_11473,2026-06-03,1,78,1,0,2,1,1,3,854
CLN_11474,2026-06-03,3,13,1,0,2,0,9,4,551
CLN_11475,2026-06-03,1,3,1,0,1,0,1,3,654
CLN_11476,2026-06-03,12,9,4,0,1,0,16,15,440
CLN_11477,2026-06-03,8,0,1,162,2,0,1,8,735
CLN_11478,2026-06-03,3,80,2,0,3,0,1,24,204
CLN_11479,2026-06-03,2,20,0,0,7,0,12,109,169
CLN_11480,2026-06-03,1,9,1,0,4,1,5,8,717
CLN_11481,2026-06-03,5,4,0,0,5,0,1,49,453
CLN_11482,2026-06-03,4,11,2,0,3,0,2,11,200
CLN_11483,2026-06-03,1,10,0,0,2,0,8,106,896
CLN_11484,2026-06-03,2,14,1,0,2,0,1,10,821
CLN_11485,2026-06-03,2,0,0,0,1,0,1,14,641
CLN_11486,2026-06-03,2,13,2,0,1,0,2,7,630
CLN_11487,2026-06-03,0,89,0,0,1,0,12,26,143
CLN_11488,2026-06-03,1,9,0,0,1,0,2,1,248
CLN_11489,2026-06-03,1,10,0,0,1,0,2,15,777
CLN_11490,2026-06-03,14,8,6,213,1,2,10,29,645
CLN_11491,2026-06-03,1,4,0,0,2,0,2,7,706
CLN_11492,2026-06-03,4,173,0,195,5,1,3,6,724
CLN_11493,2026-06-03,3,10,0,0,1,2,38,36,700
CLN_11494,2026-06-03,8,63,0,0,3,0,8,6,900
CLN_11495,2026-06-03,6,14,0,0,2,0,3,1,86
CLN_11496,2026-06-03,3,11,2,0,3,0,1,56,661
CLN_11497,2026-06-03,3,4,3,0,5,1,4,30,436
CLN_11498,2026-06-03,1,9,0,0,1,3,2,4,703
CLN_11499,2026-06-03,2,4,0,0,2,2,1,32,689
CLN_11500,2026-06-03,3,1,3,0,2,1,8,28,764
CLN_11501,2026-06-03,3,5,0,0,2,1,1,10,383
CLN_11502,2026-06-03,3,4,0,0,1,0,6,1,172
CLN_11503,2026-06-03,3,2,0,0,2,1,3,14,109
CLN_11504,2026-06-03,8,8,5,0,2,1,2,35,143
CLN_11505,2026-06-03,24,14,0,166,3,1,2,13,887
CLN_11506,2026-06-03,2,5,0,0,2,1,19,6,839
CLN_11507,2026-06-03,9,19,3,0,3,0,3,70,702
CLN_11508,2026-06-03,1,12,0,0,2,0,2,16,806
CLN_11509,2026-06-03,8,6,3,0,2,0,3,12,783
CLN_11510,2026-06-03,9,6,0,0,6,0,3,58,55
CLN_11511,2026-06-03,9,7,2,210,3,1,12,12,489
CLN_11512,2026-06-03,3,4,2,0,1,0,2,2,653
CLN_11513,2026-06-03,3,71,4,0,4,1,3,35,570
CLN_11514,2026-06-03,1,2,0,0,4,0,4,4,104
CLN_11515,2026-06-03,3,9,0,0,1,0,4,17,402
CLN_11516,2026-06-03,7,62,0,0,1,0,0,3,689
CLN_11517,2026-06-03,2,5,0,180,2,0,1,5,498
CLN_11518,2026-06-03,10,174,4,184,1,0,6,12,701
CLN_11519,2026-06-03,6,130,2,0,4,0,24,10,90
CLN_11520,2026-06-03,3,1,5,0,3,1,1,4,874
CLN_11521,2026-06-03,11,8,5,0,2,1,3,26,328
CLN_11522,2026-06-03,1,6,0,0,2,0,4,43,118
CLN_11523,2026-06-03,1,6,1,0,3,1,3,5,167
CLN_11524,2026-06-03,1,1,1,191,1,1,2,68,466
CLN_11525,2026-06-03,2,6,3,0,2,0,10,8,388
CLN_11526,2026-06-03,3,3,0,0,3,1,11,3,542
CLN_11527,2026-06-03,5,5,4,0,4,1,2,4,432
CLN_11528,2026-06-03,5,9,0,0,2,0,2,4,856
CLN_11529,2026-06-03,3,3,0,0,1,0,3,26,709
CLN_11530,2026-06-03,1,129,0,0,1,1,9,2,487
CLN_11531,2026-06-03,1,3,1,0,2,0,6,3,571
CLN_11532,2026-06-03,4,69,2,0,1,0,2,23,523
CLN_11533,2026-06-03,2,12,0,0,5,2,13,10,163
CLN_11534,2026-06-03,1,5,0,0,2,0,1,11,753
CLN_11535,2026-06-03,4,0,2,0,1,1,5,12,332
CLN_11536,2026-06-03,6,14,0,0,2,1,9,5,195
CLN_11537,2026-06-03,11,14,2,0,3,1,2,2,266
CLN_11538,2026-06-03,3,6,2,0,1,0,0,11,192
CLN_11539,2026-06-03,6,133,1,0,2,1,13,31,48
CLN_11540,2026-06-03,6,14,0,0,1,0,1,3,52
CLN_11541,2026-06-03,2,0,2,0,3,0,1,4,209
CLN_11542,2026-06-03,7,0,0,0,2,2,3,2,641
CLN_11543,2026-06-03,6,181,1,0,3,1,1,25,349
CLN_11544,2026-06-03,6,109,2,0,1,0,3,2,425
CLN_11545,2026-06-03,2,118,0,0,3,0,1,4,420
CLN_11546,2026-06-03,15,11,3,0,1,1,5,17,655
CLN_11547,2026-06-03,3,12,4,0,1,1,3,10,437
CLN_11548,2026-06-03,1,3,0,0,3,0,0,3,803
CLN_11549,2026-06-03,10,2,3,0,2,1,1,11,453
CLN_11550,2026-06-03,2,6,7,0,3,0,7,44,373
CLN_11551,2026-06-03,8,67,3,0,2,0,26,2,33
CLN_11552,2026-06-03,2,150,0,0,3,0,1,4,202
CLN_11553,2026-06-03,8,12,2,0,4,1,2,7,604
CLN_11554,2026-06-03,7,11,2,0,3,1,0,4,733
CLN_11555,2026-06-03,5,1,0,0,3,1,2,6,423
CLN_11556,2026-06-03,6,139,1,0,2,0,5,12,215
CLN_11557,2026-06-03,7,4,3,0,1,1,8,57,614
CLN_11558,2026-06-03,1,137,3,0,2,1,5,17,545
CLN_11559,2026-06-03,4,11,0,0,4,0,3,17,139
CLN_11560,2026-06-03,1,141,0,0,3,2,2,37,286
CLN_11561,2026-06-03,3,8,1,0,1,1,2,3,326
CLN_11562,2026-06-03,2,4,0,0,4,1,1,10,250
CLN_11563,2026-06-03,1,13,0,0,1,0,5,2,379
CLN_11564,2026-06-03,11,13,0,0,3,0,13,9,287
CLN_11565,2026-06-03,5,5,1,0,2,0,3,10,666
CLN_11566,2026-06-03,5,150,1,0,3,0,12,9,562
CLN_11567,2026-06-03,2,70,0,0,1,1,1,1,151
CLN_11568,2026-06-03,2,9,2,0,1,0,13,8,428
CLN_11569,2026-06-03,6,70,1,0,2,0,0,21,553
CLN_11570,2026-06-03,2,2,4,0,1,1,10,17,788
CLN_11571,2026-06-03,4,67,0,0,2,1,7,18,742
CLN_11572,2026-06-03,5,25,7,0,5,1,42,45,399
CLN_11573,2026-06-03,3,11,1,0,2,0,3,2,595
CLN_11574,2026-06-03,4,4,8,0,5,0,3,10,560
CLN_11575,2026-06-03,2,5,4,0,3,2,4,5,895
CLN_11576,2026-06-03,5,9,0,183,2,0,8,13,93
CLN_11577,2026-06-03,1,9,0,0,1,1,11,6,351
CLN_11578,2026-06-03,3,7,0,191,1,1,16,11,41
CLN_11579,2026-06-03,8,10,2,0,2,0,24,55,516
CLN_11580,2026-06-03,2,9,2,0,1,2,2,4,410
CLN_11581,2026-06-03,3,8,2,0,2,1,2,96,836
CLN_11582,2026-06-03,4,10,1,0,3,0,4,2,704
CLN_11583,2026-06-03,1,9,3,0,1,0,1,4,270
CLN_11584,2026-06-03,4,66,2,0,1,2,4,1,255
CLN_11585,2026-06-03,4,93,3,0,1,0,2,9,73
CLN_11586,2026-06-03,7,11,5,0,2,0,8,3,286
CLN_11587,2026-06-03,2,167,1,0,2,0,1,11,838
CLN_11588,2026-06-03,1,9,4,0,4,0,6,5,709
CLN_11589,2026-06-03,4,3,1,0,1,1,20,4,159
CLN_11590,2026-06-03,3,13,0,204,2,1,3,24,880
CLN_11591,2026-06-03,8,85,1,0,3,0,6,31,527
CLN_11592,2026-06-03,1,3,1,0,4,1,23,9,421
CLN_11593,2026-06-03,20,69,2,0,1,0,4,3,847
CLN_11594,2026-06-03,8,7,3,0,2,0,5,6,141
CLN_11595,2026-06-03,3,130,0,0,2,0,1,7,786
CLN_11596,2026-06-03,4,6,0,0,1,0,3,1,64
CLN_11597,2026-06-03,1,0,2,0,3,0,2,11,892
CLN_11598,2026-06-03,24,10,2,0,2,1,9,13,762
CLN_11599,2026-06-03,2,3,1,0,2,0,13,7,588
CLN_11600,2026-06-03,3,12,2,0,1,1,5,11,275
CLN_11601,2026-06-03,1,10,14,0,5,0,11,35,221
CLN_11602,2026-06-03,4,9,0,0,3,0,13,49,472
CLN_11603,2026-06-03,1,6,0,0,2,0,0,1,726
CLN_11604,2026-06-03,4,12,2,0,2,1,5,9,97
CLN_11605,2026-06-03,3,6,3,0,3,0,5,33,185
CLN_11606,2026-06-03,1,10,0,0,1,3,10,6,538
CLN_11607,2026-06-03,1,13,0,0,2,0,2,4,853
CLN_11608,2026-06-03,3,14,3,0,2,0,2,11,115
CLN_11609,2026-06-03,1,13,0,0,1,1,19,1,563
CLN_11610,2026-06-03,2,181,2,169,2,0,2,44,640
CLN_11611,2026-06-03,3,39,1,0,1,0,12,2,286
CLN_11612,2026-06-03,26,2,6,0,3,1,0,14,437
CLN_11613,2026-06-03,6,9,1,0,1,0,1,3,897
CLN_11614,2026-06-03,1,8,1,0,3,0,5,3,812
CLN_11615,2026-06-03,2,1,2,0,3,1,3,9,595
CLN_11616,2026-06-03,3,12,0,0,2,0,2,52,329
CLN_11617,2026-06-03,1,41,2,0,3,0,16,19,714
CLN_11618,2026-06-03,8,92,2,0,4,0,8,5,178
CLN_11619,2026-06-03,4,8,0,0,1,0,1,3,628
CLN_11620,2026-06-03,13,8,7,0,4,0,9,4,330
CLN_11621,2026-06-03,4,114,6,189,4,1,2,52,814
CLN_11622,2026-06-03,6,13,0,0,2,0,7,2,866
CLN_11623,2026-06-03,3,0,0,0,4,0,19,10,611
CLN_11624,2026-06-03,1,10,0,0,2,0,0,18,886
CLN_11625,2026-06-03,39,3,5,0,5,1,80,4,33
CLN_11626,2026-06-03,1,6,0,179,3,0,5,7,128
CLN_11627,2026-06-03,1,36,2,168,2,0,1,17,452
CLN_11628,2026-06-03,2,29,1,0,2,0,2,32,147
CLN_11629,2026-06-03,52,5,0,0,4,1,2,19,491
CLN_11630,2026-06-03,9,7,0,0,3,2,3,11,148
CLN_11631,2026-06-03,10,99,2,0,4,0,21,4,711
CLN_11632,2026-06-03,4,2,1,0,4,0,7,7,897
CLN_11633,2026-06-03,29,0,2,0,2,0,5,9,93
CLN_11634,2026-06-03,8,77,0,0,10,0,2,19,773
CLN_11635,2026-06-03,4,7,0,0,1,0,1,2,259
CLN_11636,2026-06-03,3,140,0,0,3,0,5,21,544
CLN_11637,2026-06-03,2,106,3,0,2,0,1,17,468
CLN_11638,2026-06-03,2,3,0,0,2,0,7,2,229
CLN_11639,2026-06-03,3,12,1,0,3,0,0,41,773
CLN_11640,2026-06-03,6,0,2,0,1,1,1,43,44
CLN_11641,2026-06-03,4,7,1,0,1,0,1,2,450
CLN_11642,2026-06-03,3,5,1,0,1,0,2,13,415
CLN_11643,2026-06-03,13,11,2,0,2,0,65,3,196
CLN_11644,2026-06-03,0,4,1,0,2,0,2,68,161
CLN_11645,2026-06-03,3,13,2,0,1,0,1,2,729
CLN_11646,2026-06-03,4,5,0,0,2,2,2,3,394
CLN_11647,2026-06-03,7,0,2,0,2,0,5,7,171
CLN_11648,2026-06-03,3,14,0,0,2,0,2,7,874
CLN_11649,2026-06-03,4,96,2,0,2,0,1,8,55
CLN_11650,2026-06-03,8,143,5,0,4,1,7,13,793
CLN_11651,2026-06-03,13,110,0,0,3,0,2,22,452
CLN_11652,2026-06-03,2,6,2,0,1,0,1,4,295
CLN_11653,2026-06-03,4,9,3,0,2,0,4,3,760
CLN_11654,2026-06-03,12,13,0,0,2,1,3,3,292
CLN_11655,2026-06-03,1,171,0,0,2,1,23,9,401
CLN_11656,2026-06-03,1,0,0,0,2,0,4,1,242
CLN_11657,2026-06-03,10,7,3,0,2,0,2,6,800
CLN_11658,2026-06-03,9,7,3,0,2,0,3,25,762
CLN_11659,2026-06-03,6,10,1,0,4,0,5,12,555
CLN_11660,2026-06-03,2,5,0,0,2,0,2,11,768
CLN_11661,2026-06-03,1,1,3,0,1,0,4,1,333
CLN_11662,2026-06-03,1,4,0,0,2,0,12,5,391
CLN_11663,2026-06-03,14,38,3,0,1,1,0,31,628
CLN_11664,2026-06-03,2,7,0,0,1,1,4,46,165
CLN_11665,2026-06-03,2,13,1,0,3,0,1,16,70
CLN_11666,2026-06-03,2,173,0,0,2,1,3,7,404
CLN_11667,2026-06-03,8,159,0,0,2,0,9,21,467
CLN_11668,2026-06-03,2,4,4,0,2,0,5,6,296
CLN_11669,2026-06-03,3,11,3,0,2,0,1,6,513
CLN_11670,2026-06-03,1,5,3,0,2,0,4,12,559
CLN_11671,2026-06-03,1,10,1,0,1,1,9,19,550
CLN_11672,2026-06-03,2,172,0,0,2,0,2,4,531
CLN_11673,2026-06-03,1,2,0,200,1,0,1,18,345
CLN_11674,2026-06-03,17,8,2,0,1,0,1,13,168
CLN_11675,2026-06-03,0,19,1,0,1,0,1,4,560
CLN_11676,2026-06-03,1,115,2,0,4,0,1,5,725
CLN_11677,2026-06-03,2,1,0,0,2,0,0,2,313
CLN_11678,2026-06-03,2,6,3,0,2,0,4,3,770
CLN_11679,2026-06-03,2,91,4,0,1,0,5,36,850
CLN_11680,2026-06-03,1,4,0,0,4,1,0,10,433
CLN_11681,2026-06-03,1,11,0,0,2,0,1,2,886
CLN_11682,2026-06-03,3,10,0,0,1,0,2,13,780
CLN_11683,2026-06-03,10,1,0,0,1,1,1,19,68
CLN_11684,2026-06-03,7,1,2,0,9,1,3,73,658
CLN_11685,2026-06-03,10,3,2,0,1,0,4,41,869
CLN_11686,2026-06-03,4,13,0,0,2,0,8,10,110
CLN_11687,2026-06-03,7,5,3,0,2,0,3,2,514
CLN_11688,2026-06-03,0,10,0,0,1,1,2,5,766
CLN_11689,2026-06-03,5,12,2,0,6,0,1,8,245
CLN_11690,2026-06-03,15,52,8,0,3,1,10,7,646
CLN_11691,2026-06-03,1,11,1,0,1,0,3,16,781
CLN_11692,2026-06-03,13,139,3,0,3,1,0,15,510
CLN_11693,2026-06-03,10,14,2,0,3,0,13,62,790
CLN_11694,2026-06-03,4,45,0,0,2,0,11,24,241
CLN_11695,2026-06-03,2,2,3,0,2,1,2,9,656
CLN_11696,2026-06-03,1,0,4,0,3,0,1,5,570
CLN_11697,2026-06-03,2,0,6,0,1,0,8,6,262
CLN_11698,2026-06-03,1,0,0,0,3,0,1,4,696
CLN_11699,2026-06-03,4,10,3,0,2,0,4,10,758
CLN_11700,2026-06-03,1,134,1,0,1,0,2,10,446
CLN_11701,2026-06-03,5,45,1,0,3,0,3,3,737
CLN_11702,2026-06-03,3,6,1,0,1,0,1,4,620
CLN_11703,2026-06-03,1,5,1,0,2,0,5,8,384
CLN_11704,2026-06-03,14,9,5,0,2,0,2,8,793
CLN_11705,2026-06-03,4,90,2,0,2,0,37,43,115
CLN_11706,2026-06-03,4,30,0,184,2,1,8,40,150
CLN_11707,2026-06-03,2,172,2,0,3,2,15,17,143
CLN_11708,2026-06-03,3,36,2,0,2,0,0,5,47
CLN_11709,2026-06-03,7,113,3,0,1,0,1,14,73
CLN_11710,2026-06-03,2,159,0,0,1,1,3,3,508
CLN_11711,2026-06-03,20,1,0,0,3,0,5,24,765
CLN_11712,2026-06-03,2,4,1,0,2,1,8,1,534
CLN_11713,2026-06-03,5,133,2,0,1,1,4,11,566
CLN_11714,2026-06-03,4,6,2,0,3,0,1,3,632
CLN_11715,2026-06-03,6,5,1,0,6,0,11,24,681
CLN_11716,2026-06-03,1,13,2,0,5,0,0,7,77
CLN_11717,2026-06-03,3,11,0,0,1,1,0,26,714
CLN_11718,2026-06-03,3,13,7,0,2,0,5,3,344
CLN_11719,2026-06-03,2,4,0,163,6,1,4,6,470
CLN_11720,2026-06-03,8,157,1,0,1,0,3,4,146
CLN_11721,2026-06-03,4,11,7,175,5,1,9,16,387
CLN_11722,2026-06-03,2,154,2,0,5,0,2,14,691
CLN_11723,2026-06-03,4,12,3,0,2,0,5,9,522
CLN_11724,2026-06-03,1,9,2,0,1,2,2,4,307
CLN_11725,2026-06-03,7,1,2,0,2,2,4,3,554
CLN_11726,2026-06-03,1,1,1,0,1,0,0,10,502
CLN_11727,2026-06-03,3,0,0,0,1,0,1,2,256
CLN_11728,2026-06-03,9,5,1,0,1,0,2,30,362
CLN_11729,2026-06-03,2,13,2,0,1,1,1,6,871
CLN_11730,2026-06-03,6,7,0,0,2,0,12,17,234
CLN_11731,2026-06-03,1,4,1,0,2,0,1,2,604
CLN_11732,2026-06-03,29,10,0,0,1,1,24,27,329
CLN_11733,2026-06-03,8,13,2,0,3,0,14,19,827
CLN_11734,2026-06-03,3,11,1,0,2,0,7,7,184
CLN_11735,2026-06-03,1,1,0,0,1,1,10,7,263
CLN_11736,2026-06-03,2,171,0,0,1,0,7,2,52
CLN_11737,2026-06-03,1,2,0,0,2,0,1,3,619
CLN_11738,2026-06-03,15,5,8,0,2,1,2,5,359
CLN_11739,2026-06-03,1,59,5,169,4,0,2,2,308
CLN_11740,2026-06-03,3,118,6,0,2,0,3,11,505
CLN_11741,2026-06-03,3,166,2,0,3,0,0,5,529
CLN_11742,2026-06-03,3,7,1,0,2,0,10,21,54
CLN_11743,2026-06-03,3,51,2,0,1,0,4,17,139
CLN_11744,2026-06-03,3,2,0,0,1,0,9,21,452
CLN_11745,2026-06-03,4,2,0,0,1,0,4,1,709
CLN_11746,2026-06-03,5,10,0,0,3,0,4,4,70
CLN_11747,2026-06-03,4,3,0,0,3,0,1,20,884
CLN_11748,2026-06-03,0,14,1,0,2,2,3,15,374
CLN_11749,2026-06-03,5,5,1,0,1,0,8,24,688
CLN_11750,2026-06-03,1,27,1,0,4,0,5,36,286
CLN_11751,2026-06-03,5,6,2,0,1,0,0,7,445
CLN_11752,2026-06-03,13,1,2,178,1,0,15,2,120
CLN_11753,2026-06-03,2,0,0,0,2,0,17,2,324
CLN_11754,2026-06-03,2,58,1,0,1,0,2,3,145
CLN_11755,2026-06-03,3,3,3,0,3,0,8,75,313
CLN_11756,2026-06-03,11,25,4,0,2,0,12,5,726
CLN_11757,2026-06-03,7,14,7,0,7,1,3,86,478
CLN_11758,2026-06-03,12,5,6,185,2,0,4,21,735
CLN_11759,2026-06-03,3,95,0,0,2,0,2,52,611
CLN_11760,2026-06-03,3,14,2,0,1,0,1,18,354
CLN_11761,2026-06-03,3,5,2,0,2,0,2,17,370
CLN_11762,2026-06-03,7,73,3,0,2,0,5,17,175
CLN_11763,2026-06-03,1,128,2,0,1,0,4,3,339
CLN_11764,2026-06-03,3,7,2,0,2,1,1,19,524
CLN_11765,2026-06-03,3,2,6,0,2,0,5,8,383
CLN_11766,2026-06-03,4,4,0,0,3,0,1,26,432
CLN_11767,2026-06-03,2,28,0,0,3,2,2,29,726
CLN_11768,2026-06-03,1,14,1,0,1,0,1,9,888
CLN_11769,2026-06-03,4,13,7,0,5,0,3,1,172
CLN_11770,2026-06-03,1,4,0,0,3,1,9,10,782
CLN_11771,2026-06-03,0,53,0,0,1,1,1,6,194
CLN_11772,2026-06-03,11,7,0,0,8,0,9,13,535
CLN_11773,2026-06-03,5,8,2,0,2,1,6,5,872
CLN_11774,2026-06-03,4,10,0,0,3,0,5,10,895
CLN_11775,2026-06-03,11,107,0,0,2,0,9,1,96
CLN_11776,2026-06-03,3,2,0,0,3,0,2,17,449
CLN_11777,2026-06-03,1,7,2,0,5,1,6,14,144
CLN_11778,2026-06-03,5,11,6,186,5,1,17,18,422
CLN_11779,2026-06-03,2,8,1,0,2,0,1,3,155
CLN_11780,2026-06-03,1,3,2,0,1,0,9,4,346
CLN_11781,2026-06-03,3,56,0,0,1,0,2,15,553
CLN_11782,2026-06-03,2,2,2,0,3,0,14,10,272
CLN_11783,2026-06-03,0,1,0,0,1,0,2,4,376
CLN_11784,2026-06-03,3,146,0,0,1,0,1,9,199
CLN_11785,2026-06-03,1,0,5,0,1,1,1,7,421
CLN_11786,2026-06-03,3,81,0,0,2,0,1,2,778
CLN_11787,2026-06-03,2,14,2,0,4,1,9,2,754
CLN_11788,2026-06-03,13,15,1,0,7,0,1,26,496
CLN_11789,2026-06-03,11,6,5,0,1,0,173,23,689
CLN_11790,2026-06-03,9,8,0,0,3,0,1,12,221
CLN_11791,2026-06-03,1,105,1,193,4,0,3,8,48
CLN_11792,2026-06-03,18,6,10,0,4,0,6,45,699
CLN_11793,2026-06-03,19,14,1,163,3,0,2,2,812
CLN_11794,2026-06-03,4,0,2,170,2,0,5,10,46
CLN_11795,2026-06-03,9,132,1,0,2,0,1,36,470
CLN_11796,2026-06-03,1,13,0,0,1,0,1,1,100
CLN_11797,2026-06-03,0,5,1,197,3,0,6,18,736
CLN_11798,2026-06-03,1,0,1,0,1,0,3,10,881
CLN_11799,2026-06-03,12,23,5,0,1,2,2,7,826
CLN_11800,2026-06-03,1,0,0,0,1,1,1,19,387
CLN_11801,2026-06-03,3,4,0,0,1,0,9,9,370
CLN_11802,2026-06-03,6,37,9,0,7,0,4,35,309
CLN_11803,2026-06-03,2,164,3,201,1,1,6,17,469
CLN_11804,2026-06-03,1,173,3,0,2,1,1,11,302
CLN_11805,2026-06-03,2,10,1,0,1,0,5,6,858
CLN_11806,2026-06-03,1,1,1,0,1,1,8,8,67
CLN_11807,2026-06-03,1,7,1,0,1,1,4,3,859
CLN_11808,2026-06-03,3,20,7,178,2,0,7,7,43
CLN_11809,2026-06-03,5,3,0,0,2,1,1,4,257
CLN_11810,2026-06-03,6,1,7,0,1,1,7,30,173
CLN_11811,2026-06-03,2,3,0,0,6,0,4,14,749
CLN_11812,2026-06-03,1,4,3,0,1,0,12,13,555
