clinician_id,annual_patient_volume,revenue_band,num_locations,has_billing_system,accepts_insurance,is_group_practice
CLN_12140,163,$5M-$20M,1,1,1,0
CLN_12141,291,$1M-$5M,3,0,1,1
CLN_12142,7731,$5M-$20M,1,0,1,1
CLN_12143,44752,$1M-$5M,1,0,1,1
CLN_12144,5309,$100M+,1,1,1,1
CLN_12145,174,<$1M,1,0,0,0
CLN_12146,2320,$5M-$20M,1,1,1,1
CLN_12147,865,$100M+,1,0,1,1
CLN_12148,278,$5M-$20M,1,0,1,0
CLN_12149,871,$5M-$20M,1,1,0,1
CLN_12150,568,$1M-$5M,1,1,1,1
CLN_12151,1351,$5M-$20M,3,1,1,1
CLN_12152,158,<$1M,1,0,1,0
CLN_12153,2072,<$1M,4,1,1,1
CLN_12154,11978,$1M-$5M,9,0,1,1
CLN_12155,355,$1M-$5M,1,1,1,0
CLN_12156,241,$20M-$100M,1,1,1,0
CLN_12157,858,$1M-$5M,8,1,1,1
CLN_12158,112020,$1M-$5M,1,1,1,1
CLN_12159,1421,<$1M,1,0,1,1
CLN_12160,824,$1M-$5M,1,1,0,1
CLN_12161,217,<$1M,1,0,0,0
CLN_12162,303,$1M-$5M,1,1,1,0
CLN_12163,5198,$5M-$20M,1,0,0,1
CLN_12164,13343,$100M+,1,1,0,1
CLN_12165,276,<$1M,1,1,1,0
CLN_12166,12452,$1M-$5M,1,1,1,1
CLN_12167,165,$20M-$100M,1,1,1,0
CLN_12168,3437,<$1M,1,1,1,1
CLN_12169,121,<$1M,1,0,0,0
CLN_12170,637,$5M-$20M,1,1,1,1
CLN_12171,1848,$1M-$5M,2,1,1,1
CLN_12172,212,$1M-$5M,1,1,1,0
CLN_12173,269,<$1M,1,1,0,0
CLN_12174,43308,<$1M,1,1,0,1
CLN_12175,29690,$5M-$20M,4,0,1,1
CLN_12176,123,<$1M,1,0,1,0
CLN_12177,10345,<$1M,6,0,1,1
CLN_12178,2652,$1M-$5M,11,1,1,1
CLN_12179,1219,$1M-$5M,4,1,1,1
CLN_12180,5143,$5M-$20M,10,0,0,1
CLN_12181,317,$1M-$5M,1,1,1,0
CLN_12182,984,$1M-$5M,1,1,1,1
CLN_12183,10033,$1M-$5M,6,1,1,1
CLN_12184,231,$5M-$20M,1,0,1,0
CLN_12185,827,$5M-$20M,2,0,1,1
CLN_12186,2231,<$1M,1,1,1,1
CLN_12187,73,$1M-$5M,1,1,1,0
CLN_12188,198384,$1M-$5M,1,0,1,1
CLN_12189,532,$100M+,1,1,1,1
CLN_12190,6062,$20M-$100M,1,1,1,1
CLN_12191,145206,<$1M,2,1,1,1
CLN_12192,2249,<$1M,5,1,1,1
CLN_12193,201,<$1M,1,1,0,0
CLN_12194,2188,$5M-$20M,1,1,0,1
CLN_12195,165854,$1M-$5M,2,1,1,1
CLN_12196,1833,$5M-$20M,3,1,1,1
CLN_12197,7350,$1M-$5M,1,0,1,1
CLN_12198,2258,$1M-$5M,1,1,0,1
CLN_12199,106,$1M-$5M,1,1,1,0
CLN_12200,1077,$5M-$20M,1,1,1,0
CLN_12201,1797,$20M-$100M,2,1,1,1
CLN_12202,5084,$5M-$20M,1,0,1,1
CLN_12203,21811,$5M-$20M,6,1,0,1
CLN_12204,3846,<$1M,1,1,1,1
CLN_12205,1884,$20M-$100M,1,1,0,1
CLN_12206,292,<$1M,1,1,1,0
CLN_12207,334,$5M-$20M,1,1,1,1
CLN_12208,651,$1M-$5M,1,1,1,1
CLN_12209,869,<$1M,2,1,1,1
CLN_12210,278,$20M-$100M,1,1,1,0
CLN_12211,3008,$1M-$5M,2,1,0,1
CLN_12212,6666,<$1M,1,1,0,1
CLN_12213,2552,$20M-$100M,1,1,0,1
CLN_12214,9583,$20M-$100M,1,0,1,1
CLN_12215,101,$100M+,1,1,1,0
CLN_12216,103,<$1M,1,0,1,0
CLN_12217,6509,<$1M,1,0,1,1
CLN_12218,678,<$1M,1,1,1,1
CLN_12219,279,$20M-$100M,1,1,0,0
CLN_12220,1521,<$1M,1,1,1,1
CLN_12221,191,$1M-$5M,1,0,1,0
CLN_12222,5937,$100M+,1,1,1,1
CLN_12223,1143,$1M-$5M,1,1,1,1
CLN_12224,626,$1M-$5M,13,1,1,1
CLN_12225,3579,$20M-$100M,1,1,1,1
CLN_12226,1671,$1M-$5M,9,1,1,1
CLN_12227,32385,<$1M,1,1,0,1
CLN_12228,3205,$5M-$20M,1,1,1,1
CLN_12229,91,$1M-$5M,1,1,1,0
CLN_12230,239,<$1M,1,1,1,0
CLN_12231,5800,$20M-$100M,4,1,1,1
CLN_12232,71086,<$1M,5,1,1,1
CLN_12233,404,$5M-$20M,1,1,0,0
CLN_12234,1168,$1M-$5M,3,1,1,1
CLN_12235,2607,<$1M,1,1,1,1
CLN_12236,1211,$5M-$20M,15,1,1,1
CLN_12237,3910,$5M-$20M,1,1,1,1
CLN_12238,135,$1M-$5M,1,1,1,0
CLN_12239,1173,$1M-$5M,3,0,0,1
CLN_12240,12181,$1M-$5M,4,1,1,1
CLN_12241,1709,$5M-$20M,5,1,1,1
CLN_12242,495,$20M-$100M,1,1,1,0
CLN_12243,1239,$20M-$100M,3,0,0,1
CLN_12244,344,<$1M,1,1,1,0
CLN_12245,132,$20M-$100M,1,1,0,0
CLN_12246,4582,$1M-$5M,1,1,1,1
CLN_12247,1677,$1M-$5M,1,1,1,1
CLN_12248,1044,<$1M,1,0,1,1
CLN_12249,39659,$20M-$100M,3,0,1,1
CLN_12250,4546,$1M-$5M,1,1,1,1
CLN_12251,12346,$1M-$5M,6,1,1,1
CLN_12252,411,<$1M,1,1,1,0
CLN_12253,785,$1M-$5M,1,1,1,1
CLN_12254,6423,$1M-$5M,4,1,1,1
CLN_12255,885,<$1M,1,1,1,1
CLN_12256,17395,$1M-$5M,6,0,1,1
CLN_12257,105180,$5M-$20M,5,0,1,1
CLN_12258,8457,$1M-$5M,1,0,1,1
CLN_12259,7059,$1M-$5M,6,0,1,1
CLN_12260,2093,$5M-$20M,3,1,1,1
CLN_12261,105,$5M-$20M,1,0,1,0
CLN_12262,15454,$5M-$20M,1,1,1,1
CLN_12263,254,$5M-$20M,1,1,1,0
CLN_12264,12717,$5M-$20M,1,1,1,1
CLN_12265,117,<$1M,1,1,1,0
CLN_12266,2531,<$1M,2,1,1,1
CLN_12267,798,$5M-$20M,7,1,1,1
CLN_12268,111,<$1M,1,1,1,0
CLN_12269,644,$100M+,1,1,1,0
CLN_12270,5304,$20M-$100M,1,0,1,1
CLN_12271,1257,$5M-$20M,1,0,1,1
CLN_12272,2623,<$1M,1,1,1,1
CLN_12273,211,$1M-$5M,1,1,1,0
CLN_12274,4326,$1M-$5M,4,1,1,1
CLN_12275,4845,$100M+,1,0,1,1
CLN_12276,279,$1M-$5M,1,0,1,0
CLN_12277,10682,$5M-$20M,1,1,1,1
CLN_12278,345,$1M-$5M,1,1,0,0
CLN_12279,5458,<$1M,4,1,1,1
CLN_12280,1282,<$1M,2,1,1,1
CLN_12281,1342,$1M-$5M,2,1,1,1
CLN_12282,2515,<$1M,5,0,0,1
CLN_12283,5294,$100M+,8,1,1,1
CLN_12284,868,<$1M,2,1,1,1
CLN_12285,882,<$1M,11,0,1,1
CLN_12286,562,$100M+,1,1,1,0
CLN_12287,391,$1M-$5M,1,0,1,1
CLN_12288,508,$20M-$100M,1,1,1,0
CLN_12289,304508,$1M-$5M,1,0,1,1
CLN_12290,3935,<$1M,4,1,1,1
CLN_12291,1709,$1M-$5M,10,0,1,1
CLN_12292,129,$5M-$20M,1,1,1,0
CLN_12293,156,<$1M,1,1,1,0
CLN_12294,35384,$1M-$5M,1,1,0,1
CLN_12295,478,<$1M,1,1,1,0
CLN_12296,1157,$100M+,13,1,1,1
CLN_12297,213,$1M-$5M,1,1,1,0
CLN_12298,1625,$5M-$20M,4,0,1,1
CLN_12299,97,<$1M,1,0,1,0
CLN_12300,4052,<$1M,4,1,1,1
CLN_12301,5344,$1M-$5M,1,0,0,1
CLN_12302,9692,<$1M,1,1,1,1
CLN_12303,1071,$1M-$5M,2,1,1,1
CLN_12304,11588,$5M-$20M,3,1,1,1
CLN_12305,848,<$1M,1,0,1,1
CLN_12306,868,$1M-$5M,4,1,1,1
CLN_12307,9007,<$1M,2,1,1,1
CLN_12308,3596,$1M-$5M,1,1,1,1
CLN_12309,2267,<$1M,14,0,1,1
CLN_12310,527,$20M-$100M,1,1,1,1
CLN_12311,105,$5M-$20M,1,1,1,0
CLN_12312,3851,$100M+,1,1,0,1
CLN_12313,426,$20M-$100M,2,1,1,1
CLN_12314,1220,$1M-$5M,5,0,1,1
CLN_12315,792,$100M+,1,1,1,1
CLN_12316,1374,$20M-$100M,4,1,1,1
CLN_12317,12607,$5M-$20M,1,1,1,1
CLN_12318,6668,<$1M,1,1,0,1
CLN_12319,1730,$5M-$20M,1,0,1,1
CLN_12320,36348,$1M-$5M,4,0,1,1
CLN_12321,10361,<$1M,7,1,1,1
CLN_12322,7095,$5M-$20M,1,1,1,1
CLN_12323,32227,$5M-$20M,1,1,0,1
CLN_12324,393,$5M-$20M,1,1,1,0
CLN_12325,190,$5M-$20M,1,0,0,0
CLN_12326,12708,$5M-$20M,4,1,1,1
CLN_12327,35565,$5M-$20M,4,0,1,1
CLN_12328,1928,$5M-$20M,1,1,1,1
CLN_12329,4086,<$1M,2,0,1,1
CLN_12330,132257,$5M-$20M,1,1,1,1
CLN_12331,131,$20M-$100M,1,1,0,0
CLN_12332,344,$5M-$20M,1,1,1,0
CLN_12333,1095,$1M-$5M,4,0,1,1
CLN_12334,184,$5M-$20M,1,0,1,0
CLN_12335,96,<$1M,1,0,1,0
CLN_12336,2383,$1M-$5M,1,0,0,1
CLN_12337,7824,$1M-$5M,6,0,0,1
CLN_12338,108980,<$1M,2,1,1,1
CLN_12339,552,$20M-$100M,3,0,1,1
CLN_12340,429,$100M+,1,1,1,0
CLN_12341,1923,<$1M,1,0,1,1
CLN_12342,287,$1M-$5M,1,1,1,0
CLN_12343,32785,$1M-$5M,1,1,1,1
CLN_12344,1151,$5M-$20M,1,0,0,1
CLN_12345,225,$20M-$100M,1,1,0,0
CLN_12346,561,$5M-$20M,1,0,1,0
CLN_12347,238,$5M-$20M,1,1,1,0
CLN_12348,498,$1M-$5M,1,1,1,0
CLN_12349,1575,$1M-$5M,2,1,1,1
CLN_12350,2541,<$1M,2,1,1,1
CLN_12351,5094,<$1M,2,1,1,1
CLN_12352,14391,<$1M,6,0,1,1
CLN_12353,296,$20M-$100M,1,1,1,0
CLN_12354,312,$1M-$5M,1,0,1,0
CLN_12355,478,$1M-$5M,4,1,1,1
CLN_12356,2171,$20M-$100M,1,0,1,1
CLN_12357,36965,<$1M,3,1,1,1
CLN_12358,798,$100M+,1,0,1,1
CLN_12359,17284,$1M-$5M,3,0,1,1
CLN_12360,1042,$20M-$100M,1,1,1,1
CLN_12361,2466,$1M-$5M,8,1,1,1
CLN_12362,9834,$1M-$5M,1,1,1,1
CLN_12363,777,<$1M,4,1,0,1
CLN_12364,658,$1M-$5M,8,1,1,1
CLN_12365,4916,<$1M,8,1,1,1
CLN_12366,22698,$5M-$20M,1,0,0,1
CLN_12367,883,$1M-$5M,6,1,0,1
CLN_12368,7649,<$1M,6,1,1,1
CLN_12369,466,$5M-$20M,4,1,1,1
CLN_12370,514,$1M-$5M,14,1,1,1
CLN_12371,83702,$5M-$20M,1,1,1,1
CLN_12372,1516,$1M-$5M,1,1,1,1
CLN_12373,2514,<$1M,1,0,0,1
CLN_12374,1992,$1M-$5M,1,1,1,1
CLN_12375,8745,$5M-$20M,2,1,1,1
CLN_12376,188,$5M-$20M,1,1,1,0
CLN_12377,10926,$5M-$20M,2,1,0,1
CLN_12378,2255,$5M-$20M,1,1,1,1
CLN_12379,367,<$1M,1,0,1,0
CLN_12380,363,$20M-$100M,1,0,1,0
CLN_12381,16319,$1M-$5M,5,1,1,1
CLN_12382,251,$5M-$20M,1,1,1,0
CLN_12383,173,$20M-$100M,1,1,1,0
CLN_12384,919,$1M-$5M,1,1,1,1
CLN_12385,243,$100M+,1,1,1,0
CLN_12386,2424,<$1M,5,0,1,1
CLN_12387,12436,$1M-$5M,1,1,1,1
CLN_12388,1104,$1M-$5M,2,1,1,1
CLN_12389,2032,$5M-$20M,3,1,0,1
CLN_12390,150,<$1M,1,1,1,0
CLN_12391,30371,$20M-$100M,7,1,1,1
CLN_12392,1314,$5M-$20M,1,1,1,1
CLN_12393,441,$1M-$5M,1,1,1,0
CLN_12394,26908,$5M-$20M,5,1,1,1
CLN_12395,298,<$1M,1,1,1,0
CLN_12396,3796,$5M-$20M,1,1,1,1
CLN_12397,20160,$1M-$5M,1,1,1,1
CLN_12398,27092,$100M+,1,1,1,1
CLN_12399,823,$5M-$20M,7,0,1,1
CLN_12400,170,<$1M,1,1,0,0
CLN_12401,5317,$100M+,1,0,1,1
CLN_12402,1063,$100M+,1,0,0,1
CLN_12403,136,$1M-$5M,1,1,0,0
CLN_12404,60192,<$1M,3,1,1,1
CLN_12405,1101,$5M-$20M,4,0,1,1
CLN_12406,1241,$5M-$20M,2,1,1,1
CLN_12407,307,$20M-$100M,1,1,1,0
CLN_12408,1231,$20M-$100M,5,1,0,1
CLN_12409,725,$5M-$20M,1,1,1,1
CLN_12410,107,$1M-$5M,1,1,1,0
CLN_12411,694,$5M-$20M,5,0,1,1
CLN_12412,1613,$5M-$20M,2,1,1,1
CLN_12413,235,<$1M,1,1,1,0
CLN_12414,659,$1M-$5M,2,1,1,1
CLN_12415,473,$5M-$20M,11,1,1,1
CLN_12416,110877,$1M-$5M,2,1,1,1
CLN_12417,2426,$1M-$5M,1,1,0,1
CLN_12418,884,$1M-$5M,4,1,1,1
CLN_12419,684,$1M-$5M,1,0,1,1
CLN_12420,34411,<$1M,2,1,1,1
CLN_12421,1078,$5M-$20M,3,0,1,1
CLN_12422,781,$5M-$20M,3,1,1,1
CLN_12423,58257,$1M-$5M,1,0,1,1
CLN_12424,78251,<$1M,2,1,1,1
CLN_12425,64,$5M-$20M,1,1,1,0
CLN_12426,161,$100M+,1,0,1,0
CLN_12427,835,$5M-$20M,1,1,1,1
CLN_12428,540,<$1M,1,0,1,1
CLN_12429,7876,$1M-$5M,3,1,1,1
CLN_12430,2568,$1M-$5M,2,1,1,1
CLN_12431,45285,$5M-$20M,1,1,1,1
CLN_12432,1163,$100M+,5,1,0,1
CLN_12433,8586,$1M-$5M,1,0,1,1
CLN_12434,495,$20M-$100M,1,1,0,1
CLN_12435,688,$5M-$20M,1,1,1,1
CLN_12436,12041,<$1M,1,0,1,1
CLN_12437,182,<$1M,1,1,0,0
CLN_12438,305,<$1M,1,1,1,0
CLN_12439,4129,$5M-$20M,1,1,1,1
CLN_12440,4517,$20M-$100M,10,0,1,1
CLN_12441,335,$5M-$20M,1,1,1,0
CLN_12442,83390,$1M-$5M,5,1,1,1
CLN_12443,951,<$1M,1,1,1,1
CLN_12444,4159,<$1M,1,0,1,1
CLN_12445,1126,<$1M,3,1,1,1
CLN_12446,747,$100M+,7,1,0,1
CLN_12447,1059,$20M-$100M,2,0,1,1
CLN_12448,417,$20M-$100M,1,1,1,0
CLN_12449,1509,$1M-$5M,1,1,1,1
CLN_12450,56625,$1M-$5M,1,0,1,1
CLN_12451,494,<$1M,1,1,0,1
CLN_12452,19604,<$1M,1,1,1,1
CLN_12453,22551,$1M-$5M,1,1,1,1
CLN_12454,4416,$1M-$5M,2,0,1,1
CLN_12455,1681,$1M-$5M,10,0,1,1
CLN_12456,90127,$1M-$5M,1,1,1,1
CLN_12457,565,<$1M,1,1,1,0
CLN_12458,169,$1M-$5M,1,1,1,0
CLN_12459,186,$1M-$5M,1,0,1,0
CLN_12460,6588,$1M-$5M,2,1,1,1
CLN_12461,299,<$1M,1,1,0,0
CLN_12462,28367,<$1M,1,1,1,1
CLN_12463,410,$1M-$5M,1,0,1,0
CLN_12464,80,<$1M,1,1,1,0
CLN_12465,334,$20M-$100M,1,1,1,0
CLN_12466,6865,<$1M,11,1,1,1
CLN_12467,4953,$5M-$20M,2,1,1,1
CLN_12468,1520,$5M-$20M,5,0,1,1
CLN_12469,545,$1M-$5M,7,0,1,1
CLN_12470,120,$1M-$5M,1,1,1,0
CLN_12471,6980,$5M-$20M,2,1,1,1
CLN_12472,1295,<$1M,2,0,1,1
CLN_12473,4609,$1M-$5M,3,1,1,1
CLN_12474,1941,<$1M,2,1,1,1
CLN_12475,667,$20M-$100M,1,0,1,1
CLN_12476,193084,<$1M,1,1,1,1
CLN_12477,243,$20M-$100M,1,1,0,0
CLN_12478,8875,$5M-$20M,1,1,1,1
CLN_12479,567,$20M-$100M,1,0,1,0
CLN_12480,3352,<$1M,1,1,1,1
CLN_12481,564,$1M-$5M,3,1,1,1
CLN_12482,177,<$1M,1,1,0,0
CLN_12483,1012,$1M-$5M,7,0,1,1
CLN_12484,235,$5M-$20M,1,1,0,0
CLN_12485,13870,<$1M,1,1,0,1
CLN_12486,46269,$20M-$100M,3,1,0,1
CLN_12487,3299,$5M-$20M,3,0,1,1
CLN_12488,1269,$5M-$20M,2,1,1,1
CLN_12489,167,$5M-$20M,1,0,1,0
CLN_12490,955,<$1M,1,1,1,1
CLN_12491,188,$1M-$5M,1,1,1,0
CLN_12492,1632,$5M-$20M,1,1,0,1
CLN_12493,1363,$1M-$5M,5,1,0,1
CLN_12494,182,$1M-$5M,1,0,1,0
CLN_12495,434,$1M-$5M,1,1,1,0
CLN_12496,274,$20M-$100M,1,1,1,0
CLN_12497,954,<$1M,5,1,1,1
CLN_12498,284,<$1M,1,0,1,0
CLN_12499,2320,$5M-$20M,1,1,1,1
CLN_12500,154,$5M-$20M,1,1,1,0
CLN_12501,700,<$1M,5,1,0,1
CLN_12502,5606,<$1M,4,0,1,1
CLN_12503,1233,$100M+,2,1,1,1
CLN_12504,158,$1M-$5M,1,1,1,0
CLN_12505,27507,$1M-$5M,5,1,1,1
CLN_12506,659,$100M+,1,1,0,1
CLN_12507,231,$1M-$5M,1,0,0,0
CLN_12508,103574,$5M-$20M,6,1,1,1
CLN_12509,619,$1M-$5M,1,1,1,0
CLN_12510,76894,$100M+,1,0,1,1
CLN_12511,6143,$1M-$5M,7,0,1,1
CLN_12512,4420,$5M-$20M,1,1,1,1
CLN_12513,17880,$1M-$5M,1,1,1,1
CLN_12514,18496,$1M-$5M,8,1,1,1
CLN_12515,660,<$1M,1,0,1,1
CLN_12516,632,$20M-$100M,1,1,0,1
CLN_12517,212,$5M-$20M,1,1,1,0
CLN_12518,8418,<$1M,1,1,1,1
CLN_12519,294,<$1M,1,1,0,0
CLN_12520,13671,$5M-$20M,1,1,1,1
CLN_12521,1644,$20M-$100M,4,1,1,1
CLN_12522,128586,<$1M,2,1,1,1
CLN_12523,905,<$1M,1,1,0,1
CLN_12524,423,$5M-$20M,1,0,0,0
CLN_12525,287037,$1M-$5M,1,1,1,1
CLN_12526,1258,$5M-$20M,1,1,1,1
CLN_12527,652,<$1M,2,1,1,1
CLN_12528,181,<$1M,1,1,0,0
CLN_12529,9260,<$1M,1,1,1,1
CLN_12530,56691,$5M-$20M,1,0,0,1
CLN_12531,1477,<$1M,1,0,1,1
CLN_12532,5487,$1M-$5M,4,1,1,1
CLN_12533,354,<$1M,1,1,1,0
CLN_12534,915,$100M+,1,1,1,1
CLN_12535,18665,<$1M,1,1,1,1
CLN_12536,1717,$5M-$20M,1,1,1,1
CLN_12537,2652,<$1M,1,1,1,1
CLN_12538,12330,$20M-$100M,1,1,1,1
CLN_12539,281,$5M-$20M,1,1,1,0
CLN_12540,1062,$1M-$5M,12,0,1,1
CLN_12541,5401,$1M-$5M,3,0,1,1
CLN_12542,84671,$1M-$5M,6,1,1,1
CLN_12543,944,$1M-$5M,2,1,1,1
CLN_12544,248,$20M-$100M,1,0,1,0
CLN_12545,385,$20M-$100M,1,1,1,0
CLN_12546,1081,$1M-$5M,6,0,1,1
CLN_12547,396,<$1M,1,0,1,0
CLN_12548,5620,<$1M,2,0,1,1
CLN_12549,1932,<$1M,1,0,1,1
CLN_12550,891,$100M+,1,1,1,1
CLN_12551,672,$1M-$5M,5,1,1,1
CLN_12552,46622,$1M-$5M,3,1,1,1
CLN_12553,2137,$1M-$5M,4,1,1,1
CLN_12554,9342,$1M-$5M,1,1,1,1
CLN_12555,255,$5M-$20M,1,1,1,0
CLN_12556,11863,$5M-$20M,1,1,1,1
CLN_12557,227,$1M-$5M,1,1,1,0
CLN_12558,2140,$5M-$20M,1,1,1,1
CLN_12559,7022,$1M-$5M,1,1,1,1
CLN_12560,793,$100M+,3,1,1,1
CLN_12561,131,$20M-$100M,1,1,0,0
CLN_12562,2608,$20M-$100M,1,1,1,1
CLN_12563,117,$1M-$5M,1,0,0,0
CLN_12564,464,$5M-$20M,1,0,1,0
CLN_12565,1071,$5M-$20M,2,1,1,1
CLN_12566,24939,$5M-$20M,3,1,1,1
CLN_12567,2210,$5M-$20M,1,0,1,1
CLN_12568,1478,$1M-$5M,1,1,1,1
CLN_12569,1458,$100M+,3,0,1,1
CLN_12570,160,$20M-$100M,1,1,1,0
CLN_12571,1145,$20M-$100M,1,1,1,1
CLN_12572,5838,$100M+,2,1,1,1
CLN_12573,8786,$5M-$20M,1,1,1,1
CLN_12574,59,<$1M,1,1,1,0
CLN_12575,1098,$5M-$20M,1,1,1,1
CLN_12576,86,$5M-$20M,1,1,1,0
CLN_12577,1925,$5M-$20M,1,1,1,1
CLN_12578,2670,<$1M,6,1,1,1
CLN_12579,43253,<$1M,1,1,1,1
CLN_12580,1555,$1M-$5M,2,1,1,1
CLN_12581,14499,<$1M,1,1,1,1
CLN_12582,6110,<$1M,1,1,1,1
CLN_12583,76830,$1M-$5M,1,1,1,1
CLN_12584,1716,$5M-$20M,1,1,1,1
CLN_12585,320,$1M-$5M,1,0,1,0
CLN_12586,5052,$1M-$5M,1,1,1,1
CLN_12587,8187,<$1M,1,0,1,1
CLN_12588,4572,$1M-$5M,2,1,1,1
CLN_12589,282,$100M+,1,1,1,0
CLN_12590,851,<$1M,1,1,1,1
CLN_12591,307,$100M+,1,1,0,0
CLN_12592,141,$1M-$5M,1,0,1,0
CLN_12593,84675,$1M-$5M,5,1,0,1
CLN_12594,2113,$1M-$5M,5,1,1,1
CLN_12595,484,<$1M,1,1,1,1
CLN_12596,55636,$20M-$100M,1,1,1,1
CLN_12597,781,$20M-$100M,1,0,1,1
CLN_12598,174,$1M-$5M,1,1,1,0
CLN_12599,1780,$5M-$20M,2,1,1,1
CLN_12600,20152,$5M-$20M,7,1,0,1
CLN_12601,3042,$1M-$5M,5,1,1,1
CLN_12602,2609,$20M-$100M,1,0,1,1
CLN_12603,20476,$100M+,6,1,1,1
CLN_12604,922,$1M-$5M,1,0,1,1
CLN_12605,16366,<$1M,4,1,1,1
CLN_12606,463,$5M-$20M,1,0,1,0
CLN_12607,3745,<$1M,6,0,1,1
CLN_12608,191,<$1M,1,1,1,0
CLN_12609,174,$1M-$5M,1,0,0,0
CLN_12610,627,<$1M,5,0,0,1
CLN_12611,12392,<$1M,1,1,0,1
CLN_12612,11855,$20M-$100M,1,0,1,1
CLN_12613,208,$1M-$5M,1,1,1,0
CLN_12614,10721,$1M-$5M,6,1,0,1
CLN_12615,2935,<$1M,4,0,1,1
CLN_12616,492,<$1M,1,1,1,1
CLN_12617,6905,$5M-$20M,3,1,1,1
CLN_12618,775,$5M-$20M,3,1,1,1
CLN_12619,1010,$100M+,4,0,0,1
CLN_12620,9379,$1M-$5M,1,0,1,1
CLN_12621,15302,$1M-$5M,1,0,1,1
CLN_12622,18012,$1M-$5M,1,1,0,1
CLN_12623,267,<$1M,1,1,1,0
CLN_12624,12409,<$1M,9,1,1,1
CLN_12625,1674,<$1M,1,1,1,1
CLN_12626,2183,<$1M,1,1,1,1
CLN_12627,5037,<$1M,1,1,1,1
CLN_12628,397,<$1M,1,1,1,0
CLN_12629,379,<$1M,1,1,1,0
CLN_12630,10516,$1M-$5M,4,1,1,1
CLN_12631,370,$5M-$20M,1,1,1,0
CLN_12632,545,$5M-$20M,2,1,0,1
CLN_12633,1359,$1M-$5M,1,1,0,1
CLN_12634,199,$100M+,1,1,1,0
CLN_12635,208,<$1M,1,1,1,0
CLN_12636,116,$1M-$5M,1,1,1,0
CLN_12637,178,<$1M,1,1,0,0
CLN_12638,2303,$20M-$100M,1,1,1,1
CLN_12639,1176,$1M-$5M,1,1,1,1
CLN_12640,155,$1M-$5M,1,1,1,0
CLN_12641,3815,$5M-$20M,1,1,1,1
CLN_12642,124,$1M-$5M,1,0,1,0
CLN_12643,952,$5M-$20M,1,0,1,1
CLN_12644,124,$5M-$20M,1,1,1,0
CLN_12645,2123,<$1M,11,1,1,1
CLN_12646,1740,<$1M,5,1,1,1
CLN_12647,413,$5M-$20M,1,0,1,0
CLN_12648,31470,$1M-$5M,3,1,1,1
CLN_12649,214,$5M-$20M,1,1,1,0
CLN_12650,26109,$5M-$20M,1,0,0,1
CLN_12651,2542,<$1M,1,1,0,1
CLN_12652,793,$1M-$5M,2,0,1,1
CLN_12653,48105,$5M-$20M,1,1,1,1
CLN_12654,837,<$1M,1,1,1,1
CLN_12655,197,$5M-$20M,1,1,1,0
CLN_12656,164450,<$1M,11,0,1,1
CLN_12657,32537,$20M-$100M,1,1,1,1
CLN_12658,381,$20M-$100M,1,1,1,0
CLN_12659,12684,$1M-$5M,6,0,1,1
CLN_12660,99296,$20M-$100M,1,1,1,1
CLN_12661,618,$5M-$20M,3,1,1,1
CLN_12662,1095,<$1M,4,1,1,1
CLN_12663,1087,<$1M,1,1,1,1
CLN_12664,80,$5M-$20M,1,0,1,0
CLN_12665,5889,$1M-$5M,7,1,1,1
CLN_12666,32355,$1M-$5M,14,1,0,1
CLN_12667,449,$20M-$100M,1,1,1,0
CLN_12668,1083,$1M-$5M,1,1,1,1
CLN_12669,59262,$5M-$20M,1,0,1,1
CLN_12670,200,<$1M,1,0,1,0
CLN_12671,361,<$1M,1,0,1,0
CLN_12672,82168,<$1M,5,1,1,1
CLN_12673,1136,$5M-$20M,2,1,1,1
CLN_12674,664,<$1M,1,1,1,1
CLN_12675,219,<$1M,1,0,0,0
CLN_12676,14411,$20M-$100M,4,1,1,1
CLN_12677,2144,$1M-$5M,1,1,1,1
CLN_12678,2169,$5M-$20M,4,1,1,1
CLN_12679,1090,$20M-$100M,1,0,1,1
CLN_12680,108,$5M-$20M,1,1,0,0
CLN_12681,120,$1M-$5M,1,1,1,0
CLN_12682,1277,$20M-$100M,1,1,1,1
CLN_12683,190,$1M-$5M,1,1,1,0
CLN_12684,271,$20M-$100M,1,1,1,0
CLN_12685,4932,$100M+,1,1,1,1
CLN_12686,33792,$20M-$100M,2,1,1,1
CLN_12687,693,<$1M,1,0,1,1
CLN_12688,1376,$20M-$100M,1,1,0,1
CLN_12689,1976,$1M-$5M,1,1,1,1
CLN_12690,2922,<$1M,1,1,0,1
CLN_12691,1607,$1M-$5M,1,1,1,1
CLN_12692,30346,$5M-$20M,2,1,0,1
CLN_12693,269,<$1M,1,0,1,0
CLN_12694,26537,$1M-$5M,3,1,1,1
CLN_12695,1104,$5M-$20M,1,0,1,1
CLN_12696,37331,<$1M,1,0,1,1
CLN_12697,544,$20M-$100M,1,0,1,0
CLN_12698,340,$1M-$5M,1,1,1,0
CLN_12699,32169,$1M-$5M,1,1,1,1
CLN_12700,3135,<$1M,3,1,1,1
CLN_12701,126,$100M+,1,1,1,0
CLN_12702,123,<$1M,1,0,1,0
CLN_12703,530,$5M-$20M,1,1,1,0
CLN_12704,2192,$1M-$5M,2,1,1,1
CLN_12705,52437,<$1M,1,1,1,1
CLN_12706,4091,$5M-$20M,5,0,0,1
CLN_12707,19248,$5M-$20M,2,0,1,1
